日期,电表,用电方,用电类型,分摊比例,倍率,入网读数,入网日期,用电属性,归属单元,归属网格,poi名称,POI经度,POI纬度,POI类型,POI业务编码,POI包干人,POI包干人号码,POI点位状态,POI物理点名称,合同名称,合同编号,报账点名称,报账点编号,电费单价(不含电损),电费单价(含电损),计算时间,度数,电费,电费(含税),电费(不含税),电费（暂估含税）,电费（暂估不含税）,暂估计算时间,暂估合同编号,暂估合同名称,网络-分摊比例,网络-度数,网络电费（含税）,网络电费（不含税）,办公-分摊比例,办公-度数,办公-电费（含税）,办公-电费（不含税）,营业-分摊比例,营业-度数,营业-电费（含税）,营业-电费（不含税）,电信-分摊比例,电信-度数,电信-电费（含税）,电信-电费（不含税）,联通-分摊比例,联通-度数,联通-电费（含税）,联通-电费（不含税）,其他-分摊比例,其他-度数,其他-电费（含税）,其他-电费（不含税）
2026-03-01,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,119.8933598,31.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,14.22,10.157346,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-02,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,120.8933598,32.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,13.87,9.907341,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-03,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,121.8933598,33.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,13.85,9.893055,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-04,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,122.8933598,34.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,13.88,9.914484,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-05,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,123.8933598,35.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,13.89,9.921627,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-06,1552878269,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州市天宁区五角场搬迁2基站位置点,124.8933598,36.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州市天宁区五角场搬迁2基站位置点,ZDBZD-JS-2019-086306,0.7143,0.7143,,14.1,10.07163,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-01,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,125.8933598,37.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,41.88,29.914884,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-02,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,126.8933598,38.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,41.25,29.464875,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-03,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,127.8933598,39.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,44.18,31.557774,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-04,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,128.8933598,40.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,42.8,30.57204,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-05,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,129.8933598,41.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,41.13,29.379159,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-06,1542728085,移动,直供电,100%,1,0,2024-01-01,网络,天宁,青龙网格,常州天宁大饭店资源点,130.8933598,42.75737242,基站,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁大饭店资源点,ZDBZD-JS-2018-1446369,0.7143,0.7143,,41.02,29.300586,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-01,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,131.8933598,43.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.7,3.35721,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-02,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,132.8933598,44.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.72,3.371496,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-03,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,133.8933598,45.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.74,3.385782,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-04,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,134.8933598,46.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.74,3.385782,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-05,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,135.8933598,47.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.77,3.407211,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-06,1541106770,移动,直供电,100%,1,0,2024-01-01,网络,天宁,兰陵网格,常州天宁区常州新天地花苑9幢M资源点,136.8933598,48.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区常州新天地花苑9幢M资源点,ZDBZD-JS-2020-077109,0.7143,0.7143,,4.69,3.350067,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-01,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,137.8933598,49.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-02,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,138.8933598,50.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-03,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,139.8933598,51.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-04,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,140.8933598,52.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-05,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,141.8933598,53.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-06,1542172971,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州天宁区北环新村北区139#M位置点,142.8933598,54.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州天宁区北环新村北区139#M位置点,ZDBZD-JS-2019-148966,0.7143,0.7143,,0.57,0.407151,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-01,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,143.8933598,55.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.55,0.392865,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-02,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,144.8933598,56.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.54,0.385722,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-03,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,145.8933598,57.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.54,0.385722,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-04,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,146.8933598,58.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.55,0.392865,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-05,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,147.8933598,59.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.54,0.385722,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-06,1542172976,移动,直供电,100%,1,0,2024-01-01,网络,天宁,红梅网格,常州北环新村南区31#M位置点,148.8933598,60.75737242,室分,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,常州北环新村南区31#M位置点,ZDBZD-JS-2019-148977,0.7143,0.7143,,0.54,0.385722,,,,,,,,100%,,,,0%,,,,0%,,,,0%,,,,0%,,,,0%,,,
2026-03-01,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,149.8933598,61.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.06,14500.29,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-02,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,150.8933598,62.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.05,14464.575,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-03,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,151.8933598,63.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.03,14393.145,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-04,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,152.8933598,64.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.05,14464.575,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-05,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,153.8933598,65.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.06,14500.29,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-06,1543778039,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,154.8933598,66.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,4.07,14536.005,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-01,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,155.8933598,67.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.14,18357.51,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-02,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,156.8933598,68.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.13,18321.795,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-03,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,157.8933598,69.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.13,18321.795,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-04,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,158.8933598,70.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.15,18393.225,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-05,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,159.8933598,71.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.15,18393.225,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
2026-03-06,1543778040,移动,直供电,100%,5000,0,2024-01-01,网络,钟楼,钟楼开发区网格,常州钟楼区第三机房楼三层301IDC机房，常州钟楼区第三机房楼四层403动力机房，常州钟楼区第三机房楼二层203动力机房，常州钟楼区第三机房楼辅楼一层配电动力机房，常州钟楼区第三机房楼三层302数据机房，常州钟楼区第三机房楼三层304传输机房，常州钟楼区第三机房楼四层402IDC机房，常州钟楼区第三机房楼辅楼二层动力机房，常州钟楼区第三机房楼二层204传输机房，常州钟楼区第三机房楼四层401IDC机房，常州钟楼区第三机房楼三层303动力机房，常州钟楼区第三机房楼二层201与202数据机房，常州钟楼区第三机房楼一层用户机房，常州钟楼区第三机房楼,160.8933598,72.75737242,核心机楼,,,,,,城区直供电报账（固化信息）,CMJS-CZ050728,第三机房楼,ZDBZD-JS-2021-017223,,0.7143,,5.14,18357.51,,,,,,,,36%,,,,0%,,,,0%,,,,0%,,,,0%,,,,64%,,,
